wavenumber / cm-1,Absorbance
2479.285,0.0004008086
2479.164,0.0004130465
2479.044,0.0004239249
2478.923,0.0004320508
2478.802,0.0004369927
2478.682,0.0004388169
2478.562,0.0004381204
2478.441,0.000435268
2478.321,0.0004309231
2478.2,0.0004257159
2478.079,0.0004207078
2477.959,0.0004174575
2477.838,0.0004175902
2477.718,0.0004222666
2477.597,0.0004322829
2477.477,0.0004467772
2477.356,0.0004633616
2477.236,0.0004789515
2477.115,0.0004894998
2476.995,0.0004914569
2476.874,0.0004826998
2476.754,0.0004625323
2476.633,0.0004325151
2476.512,0.0003955354
2476.392,0.0003562376
2476.271,0.0003192312
2476.151,0.0002883619
2476.031,0.0002659489
2475.91,0.0002520575
2475.789,0.0002446644
2475.669,0.0002406861
2475.548,0.0002371388
2475.428,0.0002320665
2475.307,0.0002252705
2475.187,0.000218806
2475.066,0.0002153252
2474.946,0.0002175795
2474.825,0.0002265634
2474.705,0.0002414154
2474.584,0.0002594839
2474.464,0.0002772879
2474.343,0.000292208
2474.222,0.0003026523
2474.102,0.0003091512
2473.981,0.0003131964
2473.861,0.0003168107
2473.74,0.000320856
2473.62,0.0003255645
2473.499,0.0003295768
2473.379,0.0003319974
2473.258,0.0003321632
2473.138,0.0003310026
2473.017,0.0003299747
2472.897,0.0003311353
2472.776,0.0003351807
2472.656,0.0003419453
2472.535,0.0003492738
2472.415,0.0003546127
2472.294,0.0003559723
2472.174,0.0003527888
2472.053,0.0003464551
2471.932,0.0003396905
2471.812,0.0003359102
2471.691,0.0003372035
2471.571,0.0003437691
2471.45,0.0003539163
2471.33,0.0003636658
2471.209,0.0003693696
2471.089,0.0003677447
2470.968,0.0003574314
2470.848,0.0003390936
2470.727,0.0003157828
2470.607,0.0002910475
2470.486,0.0002684024
2470.365,0.0002500683
2470.245,0.0002373377
2470.125,0.0002293813
2470.004,0.0002246406
2469.884,0.0002209608
2469.763,0.0002176126
2469.642,0.0002141318
2469.522,0.0002118776
2469.401,0.0002123748
2469.281,0.0002172811
2469.16,0.0002269612
2469.04,0.0002405535
2468.919,0.0002552734
2468.799,0.0002678056
2468.678,0.0002748344
2468.558,0.0002744365
2468.437,0.0002663468
2468.317,0.0002524222
2468.196,0.0002356138
2468.075,0.0002191044
2467.955,0.0002055128
2467.834,0.0001961647
2467.714,0.0001915901
2467.593,0.000191557
2467.473,0.0001959326
2467.352,0.0002047172
2467.232,0.0002179773
2467.111,0.0002359453
2466.991,0.0002573952
2466.87,0.0002805371
2466.75,0.0003022876
2466.629,0.0003199276
2466.509,0.0003306047
2466.388,0.0003330917
2466.268,0.0003276204
2466.147,0.0003152191
2466.027,0.0002985077
2465.906,0.0002796751
2465.785,0.0002613405
2465.665,0.0002462557
2465.544,0.0002368073
2465.424,0.0002351497
2465.303,0.0002423768
2465.183,0.0002586882
2465.062,0.0002818302
2464.942,0.0003081896
2464.821,0.0003332243
2464.701,0.0003518935
2464.58,0.0003613776
2464.46,0.0003607807
2464.339,0.0003515951
2464.219,0.0003368719
2464.098,0.0003201597
2463.978,0.0003045423
2463.857,0.0002910807
2463.736,0.0002800398
2463.616,0.0002706569
2463.495,0.0002626667
2463.375,0.0002563343
2463.254,0.0002533836
2463.134,0.0002554723
2463.013,0.0002636281
2462.893,0.0002771221
2462.772,0.0002938658
2462.652,0.0003099801
2462.531,0.0003214529
2462.411,0.0003257303
2462.29,0.0003217181
2462.17,0.0003113396
2462.049,0.0002975462
2461.928,0.000285212
2461.808,0.0002784815
2461.688,0.0002804045
2461.567,0.000292009
2461.446,0.0003121354
2461.326,0.0003382977
2461.205,0.0003666172
2461.085,0.0003928823
2460.964,0.0004141741
2460.844,0.0004284024
2460.723,0.0004356328
2460.603,0.0004373907
2460.482,0.0004361967
2460.362,0.0004346046
2460.241,0.0004343725
2460.121,0.0004363957
2460,0.0004394139
2459.879,0.0004421005
2459.759,0.0004422
2459.638,0.0004385516
2459.518,0.0004302929
2459.397,0.0004185852
2459.277,0.0004038266
2459.156,0.0003876092
2459.036,0.0003705966
2458.915,0.0003533857
2458.795,0.0003361423
2458.674,0.0003195628
2458.554,0.0003045423
2458.433,0.0002923074
2458.313,0.0002843832
2458.192,0.0002816644
2458.072,0.0002837864
2457.951,0.0002899533
2457.831,0.0002983751
2457.71,0.0003072281
2457.589,0.0003150533
2457.469,0.0003209886
2457.348,0.0003241056
2457.228,0.0003240724
2457.107,0.0003195628
2456.987,0.0003097149
2456.866,0.0002940316
2456.746,0.0002726462
2456.625,0.0002477808
2456.505,0.0002228836
2456.384,0.0002027614
2456.264,0.0001919879
2456.143,0.000193347
2456.023,0.0002073029
2455.902,0.0002314035
2455.781,0.0002609095
2455.661,0.0002897876
2455.541,0.0003130306
2455.42,0.0003267914
2455.299,0.0003299747
2455.179,0.0003237408
2455.058,0.0003106764
2454.938,0.0002942968
2454.817,0.0002776526
2454.697,0.0002631308
2454.576,0.0002525548
2454.456,0.0002464878
2454.335,0.0002455263
2454.215,0.0002495379
2454.094,0.0002583235
2453.974,0.0002716184
2453.853,0.0002887266
2453.732,0.0003089191
2453.612,0.0003310689
2453.491,0.0003536842
2453.371,0.0003753389
2453.25,0.0003941425
2453.13,0.0004082707
2453.009,0.0004162636
2452.889,0.0004174907
2452.768,0.0004120515
2452.648,0.0004012065
2452.527,0.0003870455
2452.407,0.0003721221
2452.286,0.0003585589
2452.166,0.0003480468
2452.045,0.000341249
2451.925,0.0003377009
2451.804,0.0003361423
2451.684,0.0003348823
2451.563,0.0003324285
2451.442,0.000327952
2451.322,0.0003213865
2451.201,0.0003134617
2451.081,0.0003062002
2450.96,0.0003020555
2450.84,0.0003032492
2450.719,0.0003118701
2450.599,0.0003285488
2450.478,0.0003520261
2450.358,0.0003789205
2450.237,0.0004044899
2450.117,0.0004236596
2449.996,0.0004320839
2449.875,0.0004281703
2449.755,0.0004133781
2449.635,0.0003926833
2449.514,0.0003725201
2449.394,0.0003596201
2449.273,0.0003586584
2449.152,0.0003709283
2449.032,0.0003936782
2448.911,0.0004212716
2448.791,0.0004468435
2448.67,0.000464423
2448.55,0.0004701614
2448.429,0.0004631625
2448.309,0.0004456495
2448.188,0.0004218023
2448.068,0.0003959665
2447.947,0.0003730175
2447.827,0.0003569008
2447.706,0.0003503681
2447.586,0.0003554086
2447.465,0.0003725864
2447.344,0.0004007422
2447.224,0.00043686
2447.104,0.0004755349
2446.983,0.0005107301
2446.863,0.0005358096
2446.742,0.0005463925
2446.621,0.0005407859
2446.501,0.0005211797
2446.38,0.0004926843
2446.26,0.0004616036
2446.139,0.0004342398
2446.019,0.0004144063
2445.898,0.000402699
2445.778,0.0003973926
2445.657,0.0003944078
2445.537,0.0003901628
2445.416,0.0003822368
2445.296,0.0003707293
2445.175,0.0003570998
2445.054,0.0003443992
2444.934,0.0003348491
2444.813,0.00033024
2444.693,0.0003302068
2444.572,0.0003333569
2444.452,0.0003378335
2444.331,0.0003412821
2444.211,0.0003428738
2444.09,0.000342708
2443.97,0.0003422106
2443.849,0.0003432717
2443.729,0.0003476489
2443.608,0.0003563039
2443.488,0.000368839
2443.367,0.0003833643
2443.247,0.0003966299
2443.126,0.0004057501
2443.006,0.0004079058
2442.885,0.0004019693
2442.764,0.0003883388
2442.644,0.0003696681
2442.523,0.000349738
2442.403,0.0003324285
2442.282,0.0003213865
2442.162,0.0003186344
2442.041,0.0003247687
2441.921,0.0003390936
2441.8,0.0003596201
2441.68,0.0003842266
2441.559,0.0004102274
2441.439,0.0004352017
2441.318,0.0004568273
2441.198,0.0004728481
2441.077,0.0004819037
2440.957,0.0004829651
2440.836,0.0004762647
2440.715,0.0004632621
2440.595,0.0004457821
2440.474,0.0004264787
2440.354,0.0004069772
2440.233,0.0003891348
2440.113,0.0003737471
2439.992,0.0003613776
2439.872,0.0003528552
2439.751,0.0003485774
2439.631,0.0003490417
2439.51,0.0003542147
2439.39,0.0003624388
2439.269,0.0003714589
2439.149,0.0003779256
2439.028,0.000378821
2438.907,0.0003727853
2438.787,0.0003601838
2438.667,0.0003438355
2438.546,0.0003275872
2438.425,0.0003159154
2438.305,0.0003114059
2438.184,0.0003146885
2438.064,0.0003240061
2437.943,0.0003358771
2437.823,0.0003464551
2437.702,0.0003528552
2437.582,0.0003542811
2437.461,0.0003517609
2437.341,0.0003479474
2437.22,0.0003460572
2437.1,0.0003490417
2436.979,0.0003585257
2436.858,0.0003746425
2436.738,0.0003960992
2436.617,0.0004204425
2436.497,0.0004452183
2436.376,0.0004682707
2436.256,0.000488173
2436.135,0.0005051902
2436.015,0.0005202176
2435.894,0.0005343168
2435.774,0.0005482504
2435.653,0.0005610897
2435.533,0.0005704788
2435.412,0.0005727349
2435.292,0.0005644737
2435.171,0.0005438712
2435.051,0.0005122561
2434.93,0.0004742413
2434.81,0.0004364952
2434.689,0.0004066124
2434.568,0.000390395
2434.448,0.0003902955
2434.327,0.0004041251
2434.207,0.0004262798
2434.086,0.0004500277
2433.966,0.0004687682
2433.845,0.0004780559
2433.725,0.0004769944
2433.604,0.0004673419
2433.484,0.000452449
2433.363,0.0004362962
2433.243,0.0004218355
2433.122,0.000411156
2433.001,0.0004052526
2432.881,0.0004040587
2432.76,0.0004076405
2432.64,0.0004150364
2432.52,0.0004252184
2432.399,0.0004366942
2432.278,0.0004479049
2432.158,0.0004570926
2432.037,0.0004635274
2431.917,0.0004669439
2431.796,0.0004677399
2431.676,0.0004664463
2431.555,0.0004630299
2431.435,0.0004572584
2431.314,0.0004484356
2431.194,0.0004365947
2431.073,0.0004225983
2430.953,0.0004089671
2430.832,0.0003987524
2430.711,0.0003948058
2430.591,0.0003987855
2430.47,0.0004096968
2430.35,0.0004242898
2430.229,0.0004377555
2430.109,0.00044555
2429.988,0.0004443891
2429.868,0.0004341071
2429.747,0.0004170595
2429.627,0.0003974258
2429.506,0.0003799817
2429.386,0.0003683748
2429.265,0.0003644617
2429.145,0.0003677779
2429.024,0.0003766986
2428.904,0.0003878745
2428.783,0.0003987855
2428.663,0.0004073752
2428.542,0.0004128806
2428.421,0.0004153018
2428.301,0.0004156997
2428.18,0.0004156334
2428.06,0.0004161972
2427.939,0.0004185852
2427.819,0.0004229631
2427.698,0.0004292648
2427.578,0.0004369263
2427.457,0.0004458153
2427.337,0.0004559649
2427.216,0.0004676404
2427.096,0.0004810744
2426.975,0.0004958356
2426.854,0.0005102656
2426.734,0.0005222081
2426.614,0.0005288429
2426.493,0.0005282458
2426.373,0.0005201182
2426.252,0.000506119
2426.131,0.0004898979
2426.011,0.0004748715
2425.89,0.0004639586
2425.77,0.0004581208
2425.649,0.0004554673
2425.529,0.0004536099
2425.408,0.0004492648
2425.288,0.0004414372
2425.167,0.0004302598
2425.047,0.0004184525
2424.926,0.0004086355
2424.806,0.0004033954
2424.685,0.0004031633
2424.564,0.0004070436
2424.444,0.0004129802
2424.323,0.0004190163
2424.203,0.0004243229
2424.083,0.0004288999
2423.962,0.000433676
2423.841,0.0004390159
2423.721,0.0004447871
2423.6,0.0004496628
2423.48,0.0004522168
2423.359,0.0004518188
2423.239,0.0004487673
2423.118,0.0004448866
2422.998,0.0004421668
2422.877,0.0004423659
2422.757,0.0004455831
2422.636,0.000450492
2422.516,0.0004553015
2422.395,0.0004582535
2422.274,0.0004588506
2422.154,0.0004579218
2422.033,0.0004570263
2421.913,0.0004572916
2421.792,0.000458751
2421.672,0.0004601442
2421.551,0.0004590164
2421.431,0.0004531787
2421.31,0.0004418683
2421.19,0.0004261471
2421.069,0.0004080717
2420.949,0.0003910914
2420.828,0.0003779256
2420.708,0.0003698007
2420.587,0.0003669488
2420.467,0.0003683085
2420.346,0.0003725201
2420.226,0.0003782904
2420.105,0.0003844255
2419.984,0.0003898975
2419.864,0.0003937777
2419.743,0.00039464
2419.623,0.0003922854
2419.502,0.000386548
2419.382,0.0003790199
2419.261,0.0003718236
2419.141,0.0003674131
2419.02,0.000367811
2418.9,0.0003738134
2418.779,0.0003845914
2418.659,0.0003989513
2418.538,0.0004153349
2418.417,0.0004321834
2418.297,0.0004484356
2418.177,0.0004627313
2418.056,0.000473213
2417.936,0.0004774256
2417.815,0.0004723837
2417.694,0.0004570263
2417.574,0.0004316196
2417.453,0.0003999131
2417.333,0.0003677779
2417.212,0.0003414811
2417.092,0.0003259956
2416.971,0.0003233761
2416.851,0.00033213
2416.73,0.0003481132
2416.61,0.0003659871
2416.489,0.000381474
2416.369,0.0003925838
2416.248,0.000398885
2416.127,0.0004016377
2416.007,0.0004020688
2415.886,0.0004001453
2415.766,0.0003957344
2415.645,0.0003880072
2415.525,0.0003772623
2415.404,0.0003655892
2415.284,0.000356105
2415.163,0.0003523577
2415.043,0.0003571993
2414.922,0.0003713262
2414.802,0.0003936119
2414.681,0.00042094
2414.561,0.0004495965
2414.44,0.0004765964
2414.32,0.0004992192
2414.199,0.0005157061
2414.079,0.0005247625
2413.958,0.0005255587
2413.837,0.0005174311
2413.717,0.0005005461
2413.596,0.000476729
2413.476,0.0004490658
2413.355,0.0004215701
2413.235,0.0003982217
2413.114,0.0003819715
2412.994,0.0003737471
2412.873,0.0003728849
2412.753,0.0003776934
2412.632,0.0003857521
2412.512,0.0003953365
2412.391,0.0004054516
2412.271,0.0004162967
2412.15,0.0004274737
2412.03,0.0004390822
2411.909,0.0004504589
2411.788,0.000460509
2411.668,0.000468337
2411.547,0.0004731466
2411.427,0.0004746393
2411.306,0.0004727818
2411.186,0.000468138
2411.065,0.0004617694
2410.945,0.0004551025
2410.824,0.0004498618
2410.704,0.0004481702
2410.583,0.0004512549
2410.463,0.0004598456
2410.342,0.000472815
2410.222,0.0004883389
2410.101,0.0005037638
2409.98,0.0005169003
2409.86,0.000526753
2409.74,0.0005335205
2409.619,0.0005385631
2409.498,0.0005426105
2409.378,0.0005456627
2409.257,0.0005462267
2409.137,0.0005418475
2409.016,0.0005306675
2408.896,0.0005121897
2408.775,0.0004878081
2408.655,0.0004612387
2408.534,0.000436462
2408.414,0.0004164294
2408.293,0.000402699
2408.173,0.00039464
2408.052,0.0003904281
2407.931,0.0003885047
2407.811,0.0003879741
2407.69,0.0003894332
2407.57,0.0003939435
2407.449,0.0004020357
2407.329,0.0004129138
2407.208,0.0004241571
2407.088,0.0004334106
2406.967,0.0004384189
2406.847,0.0004389164
2406.726,0.0004357655
2406.606,0.0004313211
2406.485,0.0004273411
2406.365,0.0004244888
2406.244,0.000422731
2406.124,0.0004209731
2406.003,0.0004188837
2405.883,0.0004170595
2405.762,0.0004172254
2405.641,0.0004204756
2405.521,0.0004271089
2405.4,0.0004351021
2405.28,0.0004409728
2405.159,0.0004404089
2405.039,0.0004310226
2404.918,0.000412947
2404.798,0.0003896654
2404.677,0.0003661198
2404.557,0.0003470852
2404.436,0.000335645
2404.316,0.0003318648
2404.195,0.0003336885
2404.074,0.0003379661
2403.954,0.0003421775
2403.833,0.0003454935
2403.713,0.0003481463
2403.593,0.000350766
2403.472,0.0003539163
2403.351,0.0003562376
2403.231,0.0003567018
2403.11,0.0003536842
2402.99,0.0003472178
2402.869,0.0003388615
2402.749,0.0003309363
2402.628,0.0003259293
2402.508,0.0003251666
2402.387,0.000328781
2402.267,0.0003359765
2402.146,0.0003463225
2402.026,0.0003594543
2401.905,0.0003760353
2401.784,0.0003962982
2401.664,0.0004192153
2401.543,0.0004421337
2401.423,0.0004610397
2401.302,0.0004723506
2401.182,0.0004740423
2401.061,0.0004675409
2400.941,0.0004568273
2400.82,0.0004472747
2400.7,0.0004432945
2400.579,0.0004468767
2400.459,0.0004569599
2400.338,0.0004702277
2400.218,0.0004830315
2400.097,0.0004936795
2399.977,0.000502072
2399.856,0.0005102656
2399.736,0.0005199854
2399.615,0.0005317623
2399.494,0.0005439707
2399.374,0.0005536581
2399.253,0.0005576725
2399.133,0.0005542553
2399.012,0.0005435394
2398.892,0.0005276155
2398.771,0.0005085075
2398.651,0.000488372
2398.53,0.0004675078
2398.41,0.0004465118
2398.289,0.0004262798
2398.169,0.0004088676
2398.048,0.0003981222
2397.927,0.000397061
2397.807,0.0004075742
2397.687,0.0004284356
2397.566,0.0004559649
2397.446,0.0004851544
2397.325,0.0005109623
2397.204,0.0005313974
2397.084,0.0005462599
2396.963,0.0005571416
2396.843,0.0005655022
2396.722,0.0005715405
2396.602,0.0005737966
2396.481,0.0005707774
2396.361,0.0005621181
2396.24,0.0005502077
2396.12,0.0005394257
2395.999,0.000534748
2395.879,0.0005394257
2395.758,0.000552895
2395.637,0.0005705451
2395.517,0.0005863048
2395.396,0.0005944005
2395.276,0.000592078
2395.156,0.0005802663
2395.035,0.0005627485
2394.914,0.0005440703
2394.794,0.0005268524
2394.673,0.0005121565
2394.553,0.0004991197
2394.432,0.0004872442
2394.312,0.0004781554
2394.191,0.0004747388
2394.071,0.0004802783
2393.95,0.0004959351
2393.83,0.0005191561
2393.709,0.0005442361
2393.589,0.0005631134
2393.468,0.0005696826
2393.347,0.0005625163
2393.227,0.0005452314
2393.106,0.0005249284
2392.986,0.0005087397
2392.865,0.0005014417
2392.745,0.0005032331
2392.624,0.0005108627
2392.504,0.0005190234
2392.383,0.0005237673
2392.263,0.0005234355
2392.142,0.0005184263
2392.022,0.0005099339
2391.901,0.0004980913
2391.781,0.0004822354
2391.66,0.0004613382
2391.54,0.0004368932
2391.419,0.0004134445
2391.299,0.0003979896
2391.178,0.000397459
2391.057,0.0004150032
2390.937,0.0004480376
2390.816,0.0004878745
2390.696,0.0005228052
2390.575,0.0005435726
2390.455,0.000546293
2390.334,0.0005346153
2390.214,0.0005176301
2390.093,0.0005050243
2389.973,0.0005029676
2389.852,0.0005115262
2389.732,0.0005247293
2389.611,0.000534947
2389.49,0.0005369707
2389.37,0.0005305017
2389.25,0.0005201182
2389.129,0.0005124882
2389.009,0.00051282
2388.888,0.0005222081
2388.767,0.0005375347
2388.647,0.0005537244
2388.526,0.0005671279
2388.406,0.0005774793
2388.285,0.0005875988
2388.165,0.0006014014
2388.044,0.0006213762
2387.924,0.0006470926
2387.803,0.0006754322
2387.683,0.0007034418
2387.562,0.0007299596
2387.442,0.0007576739
2387.321,0.0007909003
2387.2,0.0008332253
2387.08,0.0008845187
2386.959,0.0009401349
2386.839,0.0009923044
2386.718,0.00103425
2386.598,0.00106308
2386.477,0.001081548
2386.357,0.001096297
2386.236,0.001113903
2386.116,0.001137887
2385.995,0.001166857
2385.875,0.001196128
2385.754,0.001221712
2385.634,0.001243875
2385.513,0.001268034
2385.393,0.001302961
2385.272,0.00135524
2385.152,0.001425809
2385.031,0.001508393
2384.91,0.001592089
2384.79,0.001666655
2384.669,0.001727295
2384.549,0.001777995
2384.428,0.001828968
2384.308,0.001890163
2384.187,0.001966744
2384.067,0.002055922
2383.946,0.002149247
2383.826,0.002237764
2383.705,0.002318336
2383.585,0.002395726
2383.464,0.00248056
2383.344,0.002583443
2383.223,0.002707121
2383.103,0.002844675
2382.982,0.002980839
2382.861,0.003101293
2382.741,0.003198482
2382.62,0.003278298
2382.5,0.003355491
2382.379,0.003448596
2382.259,0.003568645
2382.138,0.003714927
2382.018,0.003874698
2381.897,0.004031986
2381.777,0.004176049
2381.656,0.004307946
2381.536,0.004439548
2381.415,0.004585253
2381.295,0.004753149
2381.174,0.004937431
2381.053,0.00512159
2380.933,0.005284763
2380.813,0.005415957
2380.692,0.005520276
2380.571,0.00561982
2380.451,0.00574074
2380.33,0.005900654
2380.21,0.006098158
2380.089,0.006312562
2379.969,0.006513819
2379.848,0.006678324
2379.728,0.006803511
2379.607,0.006909544
2379.487,0.007029881
2379.366,0.007191078
2379.246,0.007398708
2379.125,0.00763156
2379.004,0.00785266
2378.884,0.008026988
2378.763,0.008142639
2378.643,0.008217866
2378.522,0.008294151
2378.402,0.008413048
2378.281,0.008592638
2378.161,0.008816527
2378.04,0.009039281
2377.92,0.009211514
2377.799,0.009303986
2377.679,0.009329139
2377.558,0.009334386
2377.438,0.009382834
2377.317,0.009517608
2377.197,0.009738891
2377.076,0.01000077
2376.956,0.01023309
2376.835,0.01037773
2376.714,0.01041879
2376.594,0.01039504
2376.473,0.01038061
2376.353,0.01045032
2376.232,0.01063626
2376.112,0.01091268
2375.991,0.01120127
2375.871,0.01141386
2375.75,0.01149353
2375.63,0.0114509
2375.509,0.01135814
2375.389,0.01131835
2375.268,0.01141355
2375.147,0.01166085
2375.027,0.01200332
2374.906,0.01232911
2374.786,0.01253038
2374.666,0.01255009
2374.545,0.01242055
2374.424,0.01224244
2374.304,0.0121447
2374.183,0.01221691
2374.063,0.01246931
2373.942,0.01282664
2373.822,0.01315787
2373.701,0.01334206
2373.581,0.01331989
2373.46,0.01313372
2373.34,0.01290043
2373.219,0.01276348
2373.099,0.01281866
2372.978,0.01307799
2372.857,0.01346146
2372.737,0.0138322
2372.616,0.01405477
2372.496,0.01405631
2372.375,0.01386935
2372.255,0.01361241
2372.134,0.01343891
2372.014,0.0134589
2371.893,0.01370641
2371.773,0.01412025
2371.652,0.01457354
2371.532,0.01491231
2371.411,0.01502532
2371.291,0.01489856
2371.17,0.01461983
2371.05,0.01433841
2370.929,0.01418964
2370.809,0.01425705
2370.688,0.01453753
2370.567,0.01495024
2370.447,0.01535496
2370.326,0.01560933
2370.206,0.01563434
2370.085,0.01544635
2369.965,0.01515448
2369.844,0.01490261
2369.724,0.01482296
2369.603,0.01498004
2369.483,0.01535545
2369.362,0.01584611
2369.242,0.01629708
2369.121,0.01655809
2369,0.0165427
2368.88,0.01627871
2368.76,0.0158913
2368.639,0.01555325
2368.519,0.01540577
2368.398,0.01552179
2368.277,0.01588323
2368.157,0.01638753
2368.036,0.01687141
2367.916,0.01716644
2367.795,0.01718181
2367.675,0.01694337
2367.554,0.01658707
2367.434,0.01628198
2367.313,0.01617707
2367.193,0.01634552
2367.072,0.01676973
2366.952,0.01734182
2366.831,0.01788877
2366.71,0.01823888
2366.59,0.01827886
2366.469,0.01802179
2366.349,0.01759111
2366.229,0.01717206
2366.108,0.01692856
2365.987,0.01695333
2365.867,0.01725869
2365.746,0.01776929
2365.626,0.01834474
2365.505,0.01880149
2365.385,0.01899246
2365.264,0.01886911
2365.144,0.01850881
2365.023,0.01807398
2364.903,0.01774268
2364.782,0.01765657
2364.662,0.01787755
2364.541,0.01838404
2364.42,0.0190646
2364.3,0.01974561
2364.179,0.020227
2364.059,0.02036081
2363.938,0.02012742
2363.818,0.01964406
2363.697,0.01911197
2363.577,0.01871846
2363.456,0.01859837
2363.336,0.01879866
2363.215,0.01927785
2363.095,0.01990678
2362.974,0.02049246
2362.854,0.02084715
2362.733,0.02084962
2362.613,0.02052043
2362.492,0.02000253
2362.372,0.01950517
2362.251,0.01921222
2362.13,0.01923137
2362.01,0.0195895
2361.889,0.02022217
2361.769,0.02098814
2361.648,0.02167524
2361.528,0.02207356
2361.407,0.02205557
2361.287,0.02163794
2361.166,0.02097611
2361.046,0.02028726
2360.925,0.01977769
2360.805,0.01957393
2360.684,0.01972037
2360.563,0.02017608
2360.443,0.02082532
2360.323,0.0214857
2360.202,0.0219449
2360.082,0.02205024
2359.961,0.02176831
2359.84,0.0212143
2359.72,0.02058473
2359.599,0.02009153
2359.479,0.01989422
2359.358,0.02006731
2359.238,0.02060658
2359.117,0.02141761
2358.997,0.02233307
2358.876,0.02311546
2358.756,0.02353641
2358.635,0.0234746
2358.515,0.02296948
2358.394,0.02220787
2358.273,0.0214245
2358.153,0.02083623
2358.032,0.02057518
2357.912,0.02068157
2357.792,0.02110952
2357.671,0.02173191
2357.55,0.0223613
2357.43,0.02277435
2357.309,0.02280306
2357.189,0.02240054
2357.068,0.02166949
2356.948,0.0208087
2356.827,0.02003705
2356.707,0.01953491
2356.586,0.01940052
2356.466,0.01965879
2356.345,0.02025456
2356.225,0.02106162
2356.104,0.02187876
2355.983,0.02246711
2355.863,0.02264141
2355.742,0.02233594
2355.622,0.0216519
2355.501,0.02080071
2355.381,0.02003785
2355.26,0.01957709
2355.14,0.01954066
2355.019,0.01996179
2354.899,0.02076751
2354.778,0.02179357
2354.658,0.02278081
2354.537,0.02344544
2354.417,0.02357814
2354.296,0.02311822
2354.176,0.022195
2354.055,0.02105442
2353.935,0.01997803
2353.814,0.01917772
2353.693,0.01876624
2353.573,0.01876319
2353.452,0.01910103
2353.332,0.01964434
2353.211,0.02020058
2353.091,0.02057365
2352.97,0.020607
2352.85,0.02023856
2352.729,0.01952797
2352.609,0.0186351
2352.488,0.01777063
2352.368,0.01712111
2352.247,0.01682876
2352.126,0.01696346
2352.006,0.01751366
2351.885,0.01838342
2351.765,0.01939331
2351.644,0.0203224
2351.524,0.02093254
2351.403,0.02104938
2351.283,0.02062465
2351.162,0.01974904
2351.042,0.01862358
2350.921,0.01747888
2350.801,0.01653307
2350.68,0.01592887
2350.56,0.0157153
2350.439,0.01585584
2350.319,0.01623792
2350.198,0.01670844
2350.078,0.01709451
2349.957,0.01725673
2349.836,0.01711787
2349.716,0.01667142
2349.595,0.01597662
2349.475,0.01513049
2349.354,0.01424263
2349.234,0.01340121
2349.113,0.01266501
2348.993,0.01206515
2348.872,0.01161215
2348.752,0.01131321
2348.631,0.01118332
2348.511,0.01124768
2348.39,0.01153729
2348.27,0.01207319
2348.149,0.01284883
2348.029,0.0138126
2347.908,0.01485868
2347.787,0.01584807
2347.667,0.01662129
2347.546,0.01704995
2347.426,0.017084
2347.305,0.01677077
2347.185,0.01624995
2347.064,0.01570307
2346.944,0.01532483
2346.823,0.01526768
2346.703,0.0156163
2346.582,0.0163822
2346.462,0.01749299
2346.341,0.01880357
2346.221,0.02009243
2346.1,0.0211172
2345.979,0.02167475
2345.859,0.02165775
2345.739,0.02110562
2345.618,0.02018625
2345.497,0.01915179
2345.377,0.01824638
2345.256,0.01766627
2345.136,0.0175348
2345.015,0.01788515
2344.895,0.01866626
2344.774,0.01973725
2344.654,0.02089492
2344.533,0.02188336
2344.413,0.0224571
2344.292,0.02246998
2344.172,0.02191887
2344.051,0.0209517
2343.93,0.0197918
2343.81,0.01868069
2343.689,0.01781171
2343.569,0.01729903
2343.448,0.01719553
2343.328,0.01748754
2343.207,0.01810666
2343.087,0.01891832
2342.966,0.019735
2342.846,0.02035039
2342.725,0.02057368
2342.605,0.0203115
2342.484,0.0196027
2342.364,0.01860705
2342.243,0.0175366
2342.123,0.01658625
2342.002,0.01590931
2341.882,0.01558992
2341.761,0.01565804
2341.64,0.01609378
2341.52,0.01682976
2341.399,0.01774389
2341.279,0.01865136
2341.158,0.0193453
2341.038,0.01963581
2340.917,0.01942256
2340.797,0.01874289
2340.676,0.0177581
2340.556,0.01669762
2340.435,0.01577124
2340.315,0.01514706
2340.194,0.01492671
2340.073,0.01514233
2339.953,0.01576605
2339.833,0.01670145
2339.712,0.01779411
2339.592,0.01881827
2339.471,0.01952524
2339.35,0.01972168
2339.23,0.01933033
2339.109,0.01843465
2338.989,0.01723142
2338.868,0.0159684
2338.748,0.01485964
2338.627,0.01405019
2338.507,0.01362859
2338.386,0.01362151
2338.266,0.01400662
2338.145,0.01470716
2338.025,0.01559391
2337.904,0.01648616
2337.783,0.01716489
2337.663,0.01744722
2337.542,0.01724842
2337.422,0.01662463
2337.302,0.01574296
2337.181,0.01481613
2337.06,0.0140365
2336.94,0.01352644
2336.819,0.01335218
2336.699,0.01352958
2336.578,0.01403633
2336.458,0.01481267
2336.337,0.01575268
2336.217,0.01671257
2336.096,0.0174992
2335.976,0.01791553
2335.855,0.01783056
2335.735,0.01723018
2335.614,0.01623857
2335.493,0.01505814
2335.373,0.01391246
2335.252,0.0129771
2335.132,0.01235696
2335.011,0.0121079
2334.891,0.01223845
2334.77,0.01272362
2334.65,0.01349984
2334.529,0.01446312
2334.409,0.01546647
2334.288,0.01631566
2334.168,0.0168226
2334.047,0.01686145
2333.927,0.01642091
