wavenumber / cm-1,Absorbance
2712.027,-0.0003652154
2711.906,-0.0003497877
2711.785,-0.0003317769
2711.665,-0.0003185001
2711.544,-0.0003154871
2711.424,-0.0003236983
2711.303,-0.0003398885
2711.183,-0.0003585279
2711.062,-0.0003751472
2710.942,-0.0003888526
2710.821,-0.0004026569
2710.701,-0.0004208965
2710.58,-0.0004462518
2710.46,-0.0004764049
2710.339,-0.0005044708
2710.219,-0.000520919
2710.098,-0.0005186024
2709.978,-0.0004965609
2709.857,-0.0004610804
2709.736,-0.0004232798
2709.616,-0.0003945134
2709.495,-0.0003821324
2709.375,-0.000385476
2709.254,-0.0003982542
2709.134,-0.0004104692
2709.013,-0.0004141767
2708.893,-0.0004067286
2708.772,-0.0003912692
2708.652,-0.0003751803
2708.531,-0.0003658114
2708.411,-0.0003685261
2708.29,-0.0003840856
2708.17,-0.0004096748
2708.049,-0.0004406579
2707.928,-0.0004723008
2707.808,-0.0005012937
2707.688,-0.0005251551
2707.567,-0.0005427938
2707.446,-0.0005540783
2707.326,-0.0005598693
2707.205,-0.0005630791
2707.085,-0.0005672486
2706.964,-0.0005764147
2706.844,-0.0005919337
2706.723,-0.0006112572
2706.603,-0.0006270726
2706.482,-0.0006303812
2706.362,-0.0006128454
2706.241,-0.0005721791
2706.121,-0.0005130756
2706,-0.0004477082
2705.879,-0.0003911037
2705.759,-0.0003558463
2705.638,-0.000348033
2705.518,-0.0003650499
2705.397,-0.0003979893
2705.277,-0.0004344681
2705.156,-0.0004645227
2705.036,-0.0004831237
2704.915,-0.0004905043
2704.795,-0.0004898424
2704.674,-0.0004849771
2704.554,-0.0004784238
2704.433,-0.0004708114
2704.313,-0.0004618748
2704.192,-0.0004522098
2704.072,-0.0004435707
2703.951,-0.0004379768
2703.831,-0.0004367851
2703.71,-0.0004386388
2703.589,-0.0004404593
2703.469,-0.0004386057
2703.348,-0.0004314228
2703.228,-0.0004207972
2703.107,-0.0004118596
2702.987,-0.0004102706
2702.866,-0.0004194069
2702.746,-0.0004382747
2702.625,-0.0004611466
2702.505,-0.0004796154
2702.384,-0.0004863341
2702.264,-0.000478821
2702.143,-0.0004591937
2702.023,-0.0004341039
2701.902,-0.0004102706
2701.781,-0.0003926265
2701.661,-0.0003821655
2701.541,-0.0003769349
2701.42,-0.0003738561
2701.299,-0.0003715718
2701.179,-0.0003708766
2701.058,-0.0003737237
2700.938,-0.0003812716
2700.817,-0.0003923617
2700.697,-0.0004028555
2700.576,-0.0004081852
2700.456,-0.0004054045
2700.335,-0.0003953741
2700.215,-0.0003825958
2700.094,-0.0003733595
2699.974,-0.0003720684
2699.853,-0.0003792853
2699.732,-0.0003905078
2699.612,-0.000399148
2699.491,-0.0003999755
2699.371,-0.0003919313
2699.25,-0.0003791198
2699.13,-0.000368195
2699.009,-0.0003660762
2698.889,-0.0003752465
2698.768,-0.0003934872
2698.648,-0.0004145078
2698.527,-0.0004314228
2698.407,-0.0004406579
2698.286,-0.0004428425
2698.166,-0.000442015
2698.045,-0.0004427432
2697.925,-0.0004473772
2697.804,-0.0004543282
2697.684,-0.0004596571
2697.563,-0.0004584987
2697.442,-0.0004488998
2697.322,-0.0004327468
2697.201,-0.000414905
2697.081,-0.0004006707
2696.96,-0.0003925603
2696.84,-0.000389912
2696.719,-0.0003893492
2696.599,-0.0003871312
2696.478,-0.0003822648
2696.358,-0.0003771666
2696.237,-0.00037667
2696.117,-0.0003851118
2695.996,-0.0004034845
2695.875,-0.0004277816
2695.755,-0.0004504555
2695.635,-0.0004635297
2695.514,-0.0004619741
2695.394,-0.0004455236
2695.273,-0.0004192414
2695.152,-0.0003906072
2695.032,-0.000366639
2694.911,-0.0003513437
2694.791,-0.0003450202
2694.67,-0.000345583
2694.55,-0.0003499863
2694.429,-0.0003560449
2694.309,-0.0003626001
2694.188,-0.0003695523
2694.068,-0.0003762066
2693.947,-0.0003813379
2693.827,-0.0003834235
2693.706,-0.0003815365
2693.585,-0.0003762728
2693.465,-0.0003692213
2693.344,-0.0003623683
2693.224,-0.0003563429
2693.104,-0.0003496884
2692.983,-0.0003396898
2692.862,-0.0003241287
2692.742,-0.0003034349
2692.621,-0.0002814487
2692.501,-0.0002644616
2692.38,-0.0002593952
2692.26,-0.0002698592
2692.139,-0.000294528
2692.019,-0.0003269099
2691.898,-0.0003579982
2691.778,-0.0003799475
2691.657,-0.0003886209
2691.537,-0.000384847
2691.416,-0.0003729622
2691.295,-0.0003585279
2691.175,-0.0003453844
2691.054,-0.0003346243
2690.934,-0.0003252213
2690.813,-0.0003162155
2690.693,-0.0003078718
2690.572,-0.0003026071
2690.452,-0.0003030707
2690.331,-0.0003107192
2690.211,-0.0003244929
2690.09,-0.0003401202
2689.97,-0.000353297
2689.849,-0.0003608454
2689.729,-0.0003637588
2689.608,-0.0003655134
2689.488,-0.0003715056
2689.367,-0.0003851118
2689.247,-0.0004058679
2689.126,-0.0004292712
2689.005,-0.0004494956
2688.885,-0.0004619741
2688.764,-0.0004659128
2688.644,-0.0004647544
2688.523,-0.0004645557
2688.403,-0.0004704142
2688.282,-0.0004838518
2688.162,-0.0005023197
2688.041,-0.0005201579
2687.921,-0.0005322372
2687.8,-0.0005362415
2687.68,-0.0005340242
2687.559,-0.0005298213
2687.438,-0.0005287292
2687.318,-0.0005328659
2687.198,-0.0005409406
2687.077,-0.0005490152
2686.957,-0.0005525229
2686.836,-0.0005493792
2686.715,-0.0005399479
2686.595,-0.0005273393
2686.474,-0.0005146642
2686.354,-0.0005037097
2686.233,-0.0004939463
2686.113,-0.0004834878
2685.992,-0.0004708775
2685.872,-0.0004557183
2685.751,-0.0004397311
2685.631,-0.0004253652
2685.51,-0.0004137133
2685.39,-0.0004041466
2685.269,-0.0003942817
2685.148,-0.0003815365
2685.028,-0.0003654141
2684.907,-0.000348331
2684.787,-0.0003345911
2684.667,-0.0003282674
2684.546,-0.0003305519
2684.425,-0.0003386635
2684.305,-0.0003468742
2684.184,-0.0003493573
2684.064,-0.0003438283
2683.943,-0.0003329688
2683.823,-0.0003243274
2683.702,-0.0003258835
2683.582,-0.0003427027
2683.461,-0.0003739885
2683.341,-0.0004126209
2683.22,-0.000448635
2683.1,-0.0004728303
2682.979,-0.0004817336
2682.858,-0.0004774971
2682.738,-0.0004663762
2682.617,-0.0004550563
2682.497,-0.00044698
2682.376,-0.0004410882
2682.256,-0.000432813
2682.135,-0.0004175863
2682.015,-0.0003939507
2681.894,-0.0003649506
2681.774,-0.000337306
2681.653,-0.0003182683
2681.533,-0.0003123748
2681.412,-0.0003201556
2681.292,-0.0003383986
2681.171,-0.000362269
2681.051,-0.0003872305
2680.93,-0.0004109658
2680.81,-0.0004323496
2680.689,-0.0004500252
2680.568,-0.0004619079
2680.448,-0.0004643572
2680.327,-0.0004543282
2680.207,-0.0004309262
2680.086,-0.0003975259
2679.966,-0.0003605474
2679.845,-0.0003268768
2679.725,-0.0003011503
2679.604,-0.0002837335
2679.484,-0.0002704883
2679.363,-0.0002552559
2679.243,-0.0002337971
2679.122,-0.000206376
2679.001,-0.0001787214
2678.881,-0.0001594117
2678.76,-0.0001563314
2678.64,-0.0001733558
2678.519,-0.0002086281
2678.399,-0.0002561831
2678.278,-0.0003083022
2678.158,-0.0003588921
2678.037,-0.0004050404
2677.917,-0.0004464504
2677.796,-0.0004835539
2677.676,-0.0005150944
2677.555,-0.0005378961
2677.435,-0.0005479231
2677.314,-0.0005429593
2677.194,-0.0005242946
2677.073,-0.0004970905
2676.953,-0.0004692557
2676.832,-0.0004486681
2676.711,-0.0004390029
2676.591,-0.0004399297
2676.47,-0.0004471455
2676.35,-0.0004546923
2676.229,-0.0004573733
2676.109,-0.0004525077
2675.988,-0.0004399959
2675.868,-0.0004206648
2675.747,-0.0003957052
2675.627,-0.0003662417
2675.506,-0.0003334986
2675.386,-0.0003005874
2675.265,-0.0002718791
2675.145,-0.0002528716
2675.024,-0.0002477719
2674.904,-0.000257011
2674.783,-0.000277144
2674.662,-0.0003011171
2674.542,-0.0003219435
2674.421,-0.0003346243
2674.301,-0.0003384648
2674.18,-0.0003365445
2674.06,-0.000333333
2673.939,-0.0003316776
2673.819,-0.0003312141
2673.698,-0.0003285322
2673.578,-0.0003197914
2673.457,-0.0003037991
2673.337,-0.0002838328
2673.216,-0.0002665478
2673.096,-0.0002594945
2672.975,-0.000267475
2672.854,-0.0002890645
2672.734,-0.000317871
2672.614,-0.000344358
2672.493,-0.0003612758
2672.372,-0.0003655134
2672.252,-0.0003601171
2672.131,-0.0003515424
2672.011,-0.0003465763
2671.89,-0.0003493242
2671.77,-0.0003594549
2671.649,-0.0003734919
2671.529,-0.0003877933
2671.408,-0.0004008362
2671.288,-0.0004138126
2671.167,-0.0004291388
2671.047,-0.000447642
2670.926,-0.0004672367
2670.805,-0.0004823624
2670.685,-0.0004862348
2670.564,-0.0004739556
2670.444,-0.0004456229
2670.323,-0.0004060666
2670.203,-0.0003635933
2670.082,-0.0003265457
2669.962,-0.0002998258
2669.841,-0.0002844951
2669.721,-0.0002785017
2669.6,-0.000278601
2669.48,-0.000283005
2669.359,-0.000291283
2669.239,-0.0003040971
2669.118,-0.0003203542
2668.998,-0.0003367101
2668.877,-0.0003476026
2668.757,-0.0003482316
2668.636,-0.0003367432
2668.515,-0.0003161493
2668.395,-0.0002934353
2668.274,-0.0002765149
2668.154,-0.0002712168
2668.033,-0.0002778394
2667.913,-0.0002917466
2667.792,-0.0003061169
2667.672,-0.0003156858
2667.551,-0.0003196258
2667.431,-0.0003219435
2667.31,-0.0003285654
2667.19,-0.0003440601
2667.069,-0.0003677315
2666.948,-0.0003934541
2666.828,-0.0004125216
2666.708,-0.0004171891
2666.587,-0.0004049411
2666.467,-0.0003797819
2666.346,-0.0003512775
2666.225,-0.0003288965
2666.105,-0.0003195596
2665.984,-0.0003242943
2665.864,-0.0003391932
2665.743,-0.0003578658
2665.623,-0.0003745513
2665.502,-0.0003869657
2665.382,-0.0003952417
2665.261,-0.0004011011
2665.141,-0.0004055369
2665.02,-0.0004077548
2664.9,-0.0004056031
2664.779,-0.0003976252
2664.658,-0.0003841849
2664.538,-0.0003679302
2664.417,-0.0003528336
2664.297,-0.0003418087
2664.177,-0.0003349884
2664.056,-0.0003302208
2663.935,-0.0003238638
2663.815,-0.0003140965
2663.694,-0.0003017131
2663.574,-0.0002910844
2663.453,-0.0002872434
2663.333,-0.0002939651
2663.212,-0.0003107192
2663.092,-0.0003326708
2662.971,-0.000353264
2662.851,-0.0003663411
2662.73,-0.0003696848
2662.61,-0.0003654472
2662.489,-0.0003589583
2662.368,-0.0003556476
2662.248,-0.0003585942
2662.127,-0.0003678308
2662.007,-0.0003810399
2661.886,-0.0003958376
2661.766,-0.0004117603
2661.645,-0.0004300656
2661.525,-0.0004533352
2661.404,-0.0004824948
2661.284,-0.0005154585
2661.163,-0.0005467649
2661.043,-0.0005700944
2660.922,-0.0005803854
2660.802,-0.0005764147
2660.681,-0.000560498
2660.561,-0.0005375652
2660.44,-0.0005120166
2660.32,-0.0004858045
2660.199,-0.0004583001
2660.078,-0.0004273844
2659.958,-0.0003917327
2659.837,-0.0003533633
2659.717,-0.0003168777
2659.596,-0.0002878725
2659.476,-0.0002704221
2659.355,-0.0002647928
2659.235,-0.0002681373
2659.114,-0.0002758527
2658.994,-0.0002844951
2658.873,-0.0002938989
2658.753,-0.0003065804
2658.632,-0.0003259497
2658.511,-0.0003531977
2658.391,-0.000385476
2658.271,-0.0004154346
2658.15,-0.000435428
2658.03,-0.0004394663
2657.909,-0.0004268548
2657.788,-0.0004022928
2657.668,-0.0003740878
2657.547,-0.0003511451
2657.427,-0.0003382331
2657.306,-0.0003361141
2657.186,-0.0003418087
2657.065,-0.0003513437
2656.945,-0.0003616731
2656.824,-0.0003720684
2656.704,-0.0003829931
2656.583,-0.0003948776
2656.463,-0.0004060666
2656.342,-0.0004137795
2656.221,-0.0004150043
2656.101,-0.0004090789
2655.98,-0.0003983204
2655.86,-0.0003880581
2655.74,-0.0003834235
2655.619,-0.0003864029
2655.498,-0.0003952086
2655.378,-0.0004035838
2655.257,-0.0004051728
2655.137,-0.0003956059
2655.016,-0.0003762728
2654.896,-0.0003529991
2654.775,-0.000334227
2654.655,-0.000326347
2654.534,-0.0003306843
2654.414,-0.0003432655
2654.293,-0.0003567071
2654.173,-0.0003637588
2654.052,-0.0003605474
2653.931,-0.0003479668
2653.811,-0.0003300222
2653.69,-0.0003117457
2653.57,-0.0002956207
2653.449,-0.0002818129
2653.329,-0.0002687002
2653.208,-0.0002557857
2653.088,-0.0002446591
2652.967,-0.0002402216
2652.847,-0.0002474076
2652.726,-0.0002684022
2652.606,-0.0003012496
2652.485,-0.0003393256
2652.365,-0.0003736244
2652.244,-0.000396599
2652.124,-0.0004056362
2652.003,-0.00040365
2651.883,-0.000396599
2651.762,-0.000390872
2651.641,-0.0003898789
2651.521,-0.0003932886
2651.4,-0.0003974928
2651.28,-0.0003986183
2651.159,-0.0003956059
2651.039,-0.0003904416
2650.918,-0.0003878595
2650.798,-0.0003914348
2650.677,-0.0004024914
2650.557,-0.0004181821
2650.436,-0.0004335413
2650.316,-0.0004432397
2650.195,-0.0004447623
2650.074,-0.0004384402
2649.954,-0.0004271196
2649.833,-0.0004147395
2649.713,-0.0004027562
2649.592,-0.0003909713
2649.472,-0.0003780274
2649.351,-0.0003630304
2649.231,-0.0003473046
2649.11,-0.0003342601
2648.99,-0.0003274397
2648.869,-0.0003290951
2648.749,-0.0003376371
2648.628,-0.000348662
2648.508,-0.0003564422
2648.387,-0.0003569388
2648.267,-0.0003496222
2648.146,-0.0003378358
2648.026,-0.0003269099
2647.905,-0.0003212151
2647.784,-0.0003223739
2647.664,-0.0003285654
2647.543,-0.0003365445
2647.423,-0.000342504
2647.302,-0.0003457486
2647.182,-0.0003475033
2647.061,-0.0003501519
2646.941,-0.0003545551
2646.82,-0.0003596536
2646.7,-0.0003622028
2646.579,-0.0003586935
2646.459,-0.0003478675
2646.338,-0.000332406
2646.218,-0.0003177055
2646.097,-0.0003095273
2645.977,-0.0003114477
2645.856,-0.0003224733
2645.735,-0.0003371074
2645.615,-0.0003481323
2645.494,-0.0003498208
2645.374,-0.0003399547
2645.253,-0.0003208178
2645.133,-0.0002968458
2645.012,-0.000272144
2644.892,-0.0002487322
2644.771,-0.0002264452
2644.651,-0.0002037266
2644.53,-0.0001812054
2644.41,-0.0001615978
2644.289,-0.000150535
2644.169,-0.0001533173
2644.048,-0.0001725609
2643.927,-0.0002059124
2643.807,-0.0002471427
2643.687,-0.0002885347
2643.566,-0.0003244929
2643.445,-0.0003531977
2643.325,-0.000377299
2643.204,-0.0004011342
2643.084,-0.0004278478
2642.963,-0.0004564796
2642.843,-0.0004823956
2642.722,-0.000499672
2642.602,-0.0005035111
2642.481,-0.0004935161
2642.361,-0.000473393
2642.24,-0.0004491315
2642.12,-0.0004263914
2641.999,-0.0004075231
2641.878,-0.0003913354
2641.758,-0.0003753458
2641.637,-0.0003577996
2641.517,-0.000339127
2641.396,-0.0003227712
2641.276,-0.0003122754
2641.155,-0.0003092293
2641.035,-0.000311547
2640.914,-0.000314262
2640.794,-0.0003120768
2640.673,-0.0003022429
2640.553,-0.0002870447
2640.432,-0.0002731043
2640.312,-0.0002673756
2640.191,-0.0002745613
2640.071,-0.0002935346
2639.95,-0.0003172419
2639.83,-0.0003366439
2639.709,-0.0003435635
2639.588,-0.0003356175
2639.468,-0.0003163149
2639.347,-0.0002939651
2639.227,-0.0002764156
2639.106,-0.0002688326
2638.986,-0.0002707863
2638.865,-0.0002786341
2638.745,-0.0002865811
2638.624,-0.0002910844
2638.504,-0.0002916473
2638.383,-0.0002909188
2638.263,-0.0002923095
2638.142,-0.0002976405
2638.021,-0.000306448
2637.901,-0.000315752
2637.781,-0.0003226719
2637.66,-0.0003253207
2637.54,-0.0003233341
2637.419,-0.0003172419
2637.298,-0.0003072758
2637.178,-0.000292144
2637.057,-0.0002703228
2636.937,-0.000240619
2636.816,-0.0002051838
2636.696,-0.0001690501
2636.575,-0.0001401675
2636.455,-0.0001256924
2636.334,-0.0001293692
2636.214,-0.0001492763
2636.093,-0.0001794169
2635.973,-0.0002111782
2635.852,-0.0002371418
2635.731,-0.0002540306
2635.611,-0.0002623423
2635.49,-0.00026572
2635.37,-0.000267177
2635.25,-0.0002681041
2635.129,-0.0002675412
2635.008,-0.0002638656
2634.888,-0.0002569116
2634.767,-0.0002494608
2634.647,-0.0002460499
2634.526,-0.0002515801
2634.406,-0.0002684022
2634.285,-0.0002943293
2634.165,-0.0003239632
2634.044,-0.0003500857
2633.924,-0.0003679964
2633.803,-0.00037667
2633.683,-0.0003789543
2633.562,-0.0003791198
2633.441,-0.000380113
2633.321,-0.0003816358
2633.2,-0.0003803116
2633.08,-0.0003717042
2632.959,-0.0003537275
2632.839,-0.0003277376
2632.718,-0.0002994947
2632.598,-0.0002758527
2632.477,-0.0002612165
2632.357,-0.0002560506
2632.236,-0.0002560837
2632.116,-0.0002549578
2631.995,-0.0002473414
2631.875,-0.0002322407
2631.754,-0.000212834
2631.634,-0.0001960099
2631.513,-0.0001875644
2631.393,-0.0001913069
2631.272,-0.000206641
2631.151,-0.000230055
2631.031,-0.0002569116
2630.91,-0.0002839321
2630.79,-0.0003094279
2630.669,-0.0003331344
2630.549,-0.0003546544
2630.428,-0.0003723001
2630.308,-0.0003839862
2630.187,-0.0003877602
2630.067,-0.0003839862
2629.946,-0.0003753458
2629.826,-0.0003666059
2629.705,-0.0003621035
2629.584,-0.0003633284
2629.464,-0.000369122
2629.344,-0.0003758424
2629.223,-0.000380113
2629.103,-0.0003812716
2628.982,-0.0003815365
2628.861,-0.0003859063
2628.741,-0.00039789
2628.62,-0.0004177518
2628.5,-0.0004413861
2628.379,-0.0004612459
2628.259,-0.000470348
2628.138,-0.0004652177
2628.018,-0.0004479068
2627.897,-0.0004244715
2627.777,-0.0004028555
2627.656,-0.0003877602
2627.536,-0.0003792191
2627.415,-0.0003723994
2627.294,-0.0003616731
2627.174,-0.0003427027
2627.053,-0.0003161162
2626.933,-0.0002869123
2626.813,-0.0002630377
2626.692,-0.000250388
2626.571,-0.0002517457
2626.451,-0.000265157
2626.33,-0.0002857864
2626.21,-0.0003091299
2626.089,-0.0003324722
2625.969,-0.000355747
2625.848,-0.000379484
2625.728,-0.0004034183
2625.607,-0.000424306
2625.487,-0.0004375133
2625.366,-0.0004380429
2625.246,-0.0004236109
2625.125,-0.0003961686
2625.004,-0.0003613751
2624.884,-0.0003255193
2624.763,-0.0002935015
2624.643,-0.0002676737
2624.522,-0.0002473414
2624.402,-0.0002310485
2624.281,-0.0002186296
2624.161,-0.0002123704
2624.04,-0.0002152185
2623.92,-0.0002290283
2623.799,-0.0002521431
2623.679,-0.0002782368
2623.558,-0.0002986338
2623.438,-0.0003057527
2623.317,-0.0002973756
2623.197,-0.0002769454
2623.076,-0.0002531365
2622.956,-0.000235486
2622.835,-0.0002308497
2622.714,-0.0002390626
2622.594,-0.000255587
2622.473,-0.0002722433
2622.353,-0.0002826739
2622.232,-0.0002848593
2622.112,-0.0002810845
2621.991,-0.0002761176
2621.871,-0.0002743626
2621.75,-0.0002765812
2621.63,-0.0002809851
2621.509,-0.0002834686
2621.389,-0.0002818129
2621.268,-0.0002762169
2621.147,-0.0002700578
2621.027,-0.0002670445
2620.906,-0.000268932
2620.786,-0.000273899
2620.666,-0.0002776076
2620.545,-0.0002752235
2620.424,-0.0002647928
2620.304,-0.0002484342
2620.183,-0.000231777
2620.063,-0.0002214777
2619.942,-0.0002217758
2619.822,-0.0002327705
2619.701,-0.000250388
2619.581,-0.0002691969
2619.46,-0.0002853229
2619.34,-0.0002977067
2619.219,-0.0003084015
2619.099,-0.0003202549
2618.978,-0.0003346905
2618.857,-0.0003496884
2618.737,-0.0003611103
2618.616,-0.0003649506
2618.496,-0.0003597529
2618.375,-0.000348331
2618.255,-0.0003358824
2618.134,-0.0003280025
2618.014,-0.000327241
2617.893,-0.0003320418
2617.773,-0.0003383986
2617.652,-0.0003416763
2617.532,-0.0003404182
2617.411,-0.0003372067
2617.291,-0.0003377364
2617.17,-0.0003468742
2617.05,-0.0003660431
2616.929,-0.0003912692
2616.809,-0.0004143422
2616.688,-0.0004270203
2616.567,-0.0004239088
2616.447,-0.0004054045
2616.326,-0.0003771004
2616.206,-0.0003462783
2616.085,-0.000319063
2615.965,-0.000297806
2615.844,-0.0002813825
2615.724,-0.0002676405
2615.603,-0.0002558851
2615.483,-0.0002481693
2615.362,-0.0002486329
2615.242,-0.0002602893
2615.121,-0.0002823759
2615,-0.0003099577
2614.88,-0.0003348891
2614.76,-0.0003496222
2614.639,-0.0003513768
2614.518,-0.0003427358
2614.398,-0.0003309492
2614.277,-0.0003232348
2614.157,-0.0003237645
2614.036,-0.0003308499
2613.916,-0.0003389283
2613.795,-0.0003411466
2613.675,-0.0003343263
2613.554,-0.0003198245
2613.434,-0.0003040971
2613.313,-0.0002936671
2613.193,-0.000291581
2613.072,-0.0002958193
2612.952,-0.0002998589
2612.831,-0.0002967133
2612.71,-0.0002838659
2612.59,-0.0002646934
2612.469,-0.0002484342
2612.349,-0.0002460499
2612.228,-0.0002643623
2612.108,-0.0003032694
2611.987,-0.0003548531
2611.867,-0.0004074569
2611.746,-0.0004497273
2611.626,-0.0004751141
2611.505,-0.000483223
2611.385,-0.000478126
2611.264,-0.0004656811
2611.144,-0.0004497273
2611.023,-0.0004314228
2610.903,-0.0004106017
2610.782,-0.0003870319
2610.661,-0.0003624676
2610.541,-0.0003401533
2610.42,-0.0003232017
2610.3,-0.0003123748
2610.179,-0.0003057527
2610.059,-0.000299296
2609.938,-0.000289197
2609.818,-0.0002751242
2609.697,-0.0002601899
2609.577,-0.0002501562
2609.456,-0.0002496264
2609.336,-0.0002598588
2609.215,-0.0002768461
2609.095,-0.0002938657
2608.974,-0.0003049911
2608.854,-0.0003075075
2608.733,-0.0003042627
2608.613,-0.0003008854
2608.492,-0.000302872
2608.371,-0.0003111497
2608.251,-0.0003212151
2608.13,-0.0003246585
2608.01,-0.0003142951
2607.889,-0.000288005
2607.769,-0.0002513815
2607.648,-0.0002151192
2607.528,-0.0001910089
2607.407,-0.0001862728
2607.287,-0.0002003485
2607.166,-0.0002253193
2607.046,-0.0002497257
2606.925,-0.0002646934
2606.804,-0.0002664484
2606.684,-0.000257607
2606.563,-0.000243765
2606.443,-0.0002307835
2606.323,-0.0002201199
2606.202,-0.0002102508
2606.081,-0.0001974671
2605.961,-0.0001801455
2605.84,-0.000160571
2605.72,-0.0001444735
2605.599,-0.0001377826
2605.479,-0.000143811
2605.358,-0.0001604054
2605.238,-0.000181371
2605.117,-0.0001991562
2604.997,-0.0002089924
2604.876,-0.0002106152
2604.756,-0.0002080319
2604.635,-0.0002062767
2604.514,-0.0002075683
2604.394,-0.0002101515
2604.273,-0.0002087605
2604.153,-0.0001982289
2604.032,-0.0001776284
2603.912,-0.0001517274
2603.791,-0.0001291042
2603.671,-0.0001194318
2603.55,-0.0001276136
2603.43,-0.0001518599
2603.309,-0.0001846168
2603.189,-0.0002156159
2603.068,-0.0002385658
2602.948,-0.000251812
2602.827,-0.0002599581
2602.707,-0.0002694287
2602.586,-0.0002843957
2602.466,-0.0003043289
2602.345,-0.0003240294
2602.224,-0.0003369419
2602.104,-0.0003396898
2601.983,-0.0003337634
2601.863,-0.0003258504
2601.742,-0.0003233341
2601.622,-0.0003306843
2601.501,-0.0003457486
2601.381,-0.0003612758
2601.26,-0.0003683605
2601.14,-0.0003608123
2601.019,-0.0003385642
2600.899,-0.0003075738
2600.778,-0.0002763825
2600.657,-0.0002512821
2600.537,-0.0002336978
2600.417,-0.0002196231
2600.296,-0.0002034285
2600.176,-0.0001820334
2600.055,-0.0001576563
2599.934,-0.0001374182
2599.814,-0.000129866
2599.693,-0.0001403994
2599.573,-0.0001672284
2599.452,-0.0002024349
2599.332,-0.0002340951
2599.211,-0.0002532028
2599.091,-0.0002560506
2598.97,-0.0002466791
2598.85,-0.0002324393
2598.729,-0.0002215439
2598.609,-0.0002177354
2598.488,-0.0002199212
2598.367,-0.0002234978
2598.247,-0.0002244913
2598.126,-0.0002221401
2598.006,-0.0002198218
2597.885,-0.0002232991
2597.765,-0.0002358503
2597.644,-0.0002570772
2597.524,-0.000282111
2597.403,-0.000304064
2597.283,-0.0003172088
2597.162,-0.0003203542
2597.042,-0.0003168777
2596.921,-0.0003129045
2596.801,-0.0003134012
2596.68,-0.0003191623
2596.56,-0.0003270755
2596.439,-0.0003322404
2596.319,-0.0003308168
2596.198,-0.0003225395
2596.077,-0.0003111497
2595.957,-0.0003014814
2595.836,-0.0002968458
2595.716,-0.0002966471
2595.595,-0.0002963822
2595.475,-0.0002906539
2595.354,-0.0002762169
2595.234,-0.0002545936
2595.113,-0.0002315121
2594.993,-0.0002135957
2594.872,-0.0002054818
2594.752,-0.0002072371
2594.631,-0.0002148542
2594.51,-0.0002224712
2594.39,-0.0002262465
2594.27,-0.0002271738
2594.149,-0.0002302205
2594.029,-0.000241182
2593.908,-0.0002629384
2593.787,-0.0002931373
2593.667,-0.0003243274
2593.546,-0.0003479337
2593.426,-0.0003570713
2593.305,-0.0003509796
2593.185,-0.0003345249
2593.064,-0.0003160169
2592.944,-0.0003025078
2592.823,-0.0002975742
2592.703,-0.0002996933
2592.582,-0.00030466
2592.462,-0.0003090306
2592.341,-0.0003114146
2592.22,-0.0003134674
2592.1,-0.0003179041
2591.979,-0.0003256849
2591.859,-0.0003344256
2591.739,-0.0003389615
2591.618,-0.0003341276
2591.497,-0.0003179703
2591.377,-0.0002935015
2591.256,-0.0002682035
2591.136,-0.0002500238
2591.015,-0.0002440299
2590.895,-0.0002505536
2590.774,-0.0002645941
2590.654,-0.0002791639
2590.533,-0.0002894288
2590.413,-0.000294528
2590.292,-0.0002979054
2590.172,-0.000304362
2590.051,-0.0003165797
2589.93,-0.0003332668
2589.81,-0.0003494235
2589.689,-0.0003587928
2589.569,-0.0003575016
2589.448,-0.0003458479
2589.328,-0.0003282674
2589.207,-0.0003104544
2589.087,-0.0002962498
2588.966,-0.0002858527
2588.846,-0.0002765149
2588.725,-0.000265157
2588.605,-0.0002515801
2588.484,-0.0002396255
2588.364,-0.0002356516
2588.243,-0.0002448578
2588.123,-0.0002675743
2588.002,-0.0002986669
2587.882,-0.000328168
2587.761,-0.0003459472
2587.64,-0.0003471391
2587.52,-0.0003339952
2587.399,-0.0003150236
2587.279,-0.0003002232
2587.158,-0.0002971769
2587.038,-0.0003069447
2586.917,-0.0003243936
2586.797,-0.0003418087
2586.676,-0.000353264
2586.556,-0.0003571375
2586.435,-0.0003576341
2586.315,-0.0003600178
2586.194,-0.0003677315
2586.073,-0.0003792853
2585.953,-0.0003894485
2585.833,-0.000391832
2585.712,-0.0003829931
2585.591,-0.0003653148
2585.471,-0.0003457486
2585.35,-0.0003329688
2585.23,-0.0003316114
2585.109,-0.0003405175
2584.989,-0.0003526349
2584.868,-0.0003585279
2584.748,-0.0003522045
2584.627,-0.0003335979
2584.507,-0.0003089644
2584.386,-0.0002876407
2584.266,-0.0002777732
2584.145,-0.0002818129
2584.025,-0.0002960842
2583.904,-0.0003127059
2583.783,-0.0003240294
2583.663,-0.000325718
2583.542,-0.0003177717
2583.422,-0.0003025409
2583.301,-0.0002826408
2583.181,-0.0002589316
2583.06,-0.000230055
2582.94,-0.0001955131
2582.819,-0.0001573582
2582.699,-0.0001214524
2582.578,-0.00009587932
2582.458,-0.00008743193
2582.337,-0.00009680687
2582.217,-0.0001186368
2582.096,-0.000142718
2581.976,-0.0001591799
2581.855,-0.0001626908
2581.734,-0.0001563645
2581.614,-0.0001496407
2581.493,-0.0001542116
